ID	RoleType	Type	ShowID	Name	IconID	DefaultRGBA	Label
1286	5	3	38	眉毛·37	20048	140;100;88;255	
1287	5	3	39	眉毛·38	20049	140;100;88;255	
1288	5	3	40	眉毛·39	20050	140;100;88;255	
1289	5	4	0	默认	19790		
1290	5	4	1	腮红·1	19975	230;157;152;255	
1291	5	4	2	腮红·2	19976	230;157;152;255	
1292	5	4	3	腮红·3	19977	230;157;152;255	
1293	5	4	4	腮红·4	19978	230;157;152;255	
1294	5	4	5	腮红·5	19979	230;157;152;255	
1295	5	4	6	腮红·6	19980	230;157;152;255	
1296	5	4	7	腮红·7	19981	230;157;152;255	
1297	5	4	8	腮红·8	19982	230;157;152;255	
1298	5	4	9	腮红·9	19983	230;157;152;255	
1299	5	4	10	腮红·10	19984	230;157;152;255	
1300	5	4	11	腮红·11	19985	230;157;152;255	
1301	5	4	12	腮红·12	19986	230;157;152;255	
1302	5	4	13	腮红·13	19987	230;157;152;255	
1303	5	4	14	腮红·14	19988	230;157;152;255	
1304	5	4	15	腮红·15	19989	230;157;152;255	
1305	5	4	16	腮红·16	19990	230;157;152;255	
1306	5	4	17	腮红·17	19991	230;157;152;255	
1307	5	5	0	默认	19790		
1308	5	6	0	默认	20958		
1309	5	6	1	眼神光·1	19955		
1310	5	6	2	眼神光·2	19956		
1311	5	6	3	眼神光·3	19957		
1312	5	6	4	眼神光·4	19958		
1313	5	6	5	眼神光·5	19959		
1314	5	6	6	眼神光·6	19960		
1315	5	6	7	眼神光·7	19961		
1316	5	6	8	眼神光·8	19962		
1317	5	6	9	眼神光·9	19963		
1318	5	6	10	眼神光·10	19964		
1319	5	6	11	眼神光·11	19965		
1320	5	6	12	眼神光·12	19966		
1321	5	6	13	眼神光·13	19967		
1322	5	6	14	眼神光·14	19968		
1323	5	6	15	眼神光·15	19969		
1324	5	6	16	眼神光·16	19970		
1325	5	6	17	眼神光·17	19971		
1326	5	6	18	眼神光·18	19972		
1327	5	6	19	眼神光·19	19973		
1328	5	6	20	眼神光·20	19974		
1329	5	6	21	眼神光·21	19673		
1330	5	7	0	默认	19790		
1331	5	7	1	贴花1·1	19925		
1332	5	7	2	贴花1·2	19926		
1333	5	7	3	贴花1·3	19911		
1334	5	7	4	贴花1·4	19912		
1335	5	7	5	贴花1·5	19913		
1336	5	7	6	贴花1·6	19892		
1337	5	7	7	贴花1·7	19893		
1338	5	7	8	贴花1·8	19894		
1339	5	7	9	贴花1·9	19895		
1340	5	7	10	贴花1·10	19896		
1341	5	7	11	贴花1·11	19897		
1342	5	7	12	贴花1·12	19883		
1343	5	7	13	贴花1·13	19881		
1344	5	7	14	贴花1·14	19882		
1345	5	7	15	贴花1·15	19887		
1346	5	7	16	贴花1·16	19885		
1347	5	7	17	贴花1·17	19877		
1348	5	7	18	贴花1·18	19862		
1349	5	7	19	贴花1·19	19878		
1350	5	7	20	贴花1·20	19876		
1351	5	7	21	贴花1·21	19875		
1352	5	7	22	贴花1·22	19861		
1353	5	7	23	贴花1·23	19872		
1354	5	7	24	贴花1·24	19873		
1355	5	7	25	贴花1·25	19874		
1356	5	7	26	贴花1·26	19867		
1357	5	7	27	贴花1·27	19868		
1358	5	7	28	贴花1·28	19869		
1359	5	7	29	贴花1·29	19871		
1360	5	7	30	贴花1·30	19863		
1361	5	7	31	贴花1·31	19864		
1362	5	7	32	贴花1·32	19865		
1363	5	7	33	贴花1·33	19879		
1364	5	7	34	贴花1·34	19914		
1365	5	7	35	贴花1·35	19915		
1366	5	7	36	贴花1·36	19916		
1367	5	7	37	贴花1·37	19919		
1368	5	7	38	贴花1·38	19920		
1369	5	7	39	贴花1·39	19923		
1370	5	7	40	贴花1·40	19900		
1371	5	7	41	贴花1·41	19902		
1372	5	7	42	贴花1·42	19904		
1373	5	7	43	贴花1·43	19907		
1374	5	7	44	贴花1·44	19898		
1375	5	7	45	贴花1·45	19896		
1376	5	7	46	贴花1·46	19896		
1377	5	7	47	贴花1·47	19884		
1378	5	7	48	贴花1·48	19884		
1379	5	7	49	贴花1·49	19886		
1380	5	7	50	贴花1·50	19886		
1381	5	7	51	贴花1·51	19888		
1382	5	7	52	贴花1·52	19888		
1383	5	7	53	贴花1·53	19891		
1384	5	7	54	贴花1·54	19891		
1385	5	7	55	贴花1·55	19891		
1386	5	7	56	贴花1·56	19889		
1387	5	7	57	贴花1·57	19889		
1388	5	7	58	贴花1·58	19889		
1389	5	7	59	贴花1·59	19890		
1390	5	7	60	贴花1·60	19890		
1391	5	7	61	贴花1·61	19890		
1392	5	7	62	贴花1·62	19899		
1393	5	7	63	贴花1·63	19899		
1394	5	7	64	贴花1·64	19901		
1395	5	7	65	贴花1·65	19901		
1396	5	7	66	贴花1·66	19901		
1397	5	7	67	贴花1·67	19903		
1398	5	7	68	贴花1·68	19903		
1399	5	7	69	贴花1·69	19903		
1400	5	8	0	默认	19790		
1401	5	8	1	贴花2·1	19925		
1402	5	8	2	贴花2·2	19926		
1403	5	8	3	贴花2·3	19911		
1404	5	8	4	贴花2·4	19912		
1405	5	8	5	贴花2·5	19913		
1406	5	8	6	贴花2·6	19892		
1407	5	8	7	贴花2·7	19893		
1408	5	8	8	贴花2·8	19894		
1409	5	8	9	贴花2·9	19895		
1410	5	8	10	贴花2·10	19896		
1411	5	8	11	贴花2·11	19897		
1412	5	8	12	贴花2·12	19883		
1413	5	8	13	贴花2·13	19881		
1414	5	8	14	贴花2·14	19882		
1415	5	8	15	贴花2·15	19887		
1416	5	8	16	贴花2·16	19885		
1417	5	8	17	贴花2·17	19877		
1418	5	8	18	贴花2·18	19862		
1419	5	8	19	贴花2·19	19878		
1420	5	8	20	贴花2·20	19876		
1421	5	8	21	贴花2·21	19875		
1422	5	8	22	贴花2·22	19861		
1423	5	8	23	贴花2·23	19872		
1424	5	8	24	贴花2·24	19873		
1425	5	8	25	贴花2·25	19874		
1426	5	8	26	贴花2·26	19867		
1427	5	8	27	贴花2·27	19868		
1428	5	8	28	贴花2·28	19869		
1429	5	8	29	贴花2·29	19871		
1430	5	8	30	贴花2·30	19863		
1431	5	8	31	贴花2·31	19864		
1432	5	8	32	贴花2·32	19865		
1433	5	8	33	贴花2·33	19879		
1434	5	8	34	贴花2·34	19914		
1435	5	8	35	贴花2·35	19915		
1436	5	8	36	贴花2·36	19916		
1437	5	8	37	贴花2·37	19919		
1438	5	8	38	贴花2·38	19920		
1439	5	8	39	贴花2·39	19923		
1440	5	8	40	贴花2·40	19900		
1441	5	8	41	贴花2·41	19902		
1442	5	8	42	贴花2·42	19904		
1443	5	8	43	贴花2·43	19907		
1444	5	8	44	贴花2·44	19898		
1445	5	8	45	贴花2·45	19896		
1446	5	8	46	贴花2·46	19896		
1447	5	8	47	贴花2·47	19884		
1448	5	8	48	贴花2·48	19884		
1449	5	8	49	贴花2·49	19886		
1450	5	8	50	贴花2·50	19886		
1451	5	8	51	贴花2·51	19888		
1452	5	8	52	贴花2·52	19888		
1453	5	8	53	贴花2·53	19891		
1454	5	8	54	贴花2·54	19891		
1455	5	8	55	贴花2·55	19891		
1456	5	8	56	贴花2·56	19889		
1457	5	8	57	贴花2·57	19889		
1458	5	8	58	贴花2·58	19889		
1459	5	8	59	贴花2·59	19890		
1460	5	8	60	贴花2·60	19890		
1461	5	8	61	贴花2·61	19890		
1462	5	8	62	贴花2·62	19899		
1463	5	8	63	贴花2·63	19899		
1464	5	8	64	贴花2·64	19901		
1465	5	8	65	贴花2·65	19901		
1466	5	8	66	贴花2·66	19901		
1467	5	8	67	贴花2·67	19903		
1468	5	8	68	贴花2·68	19903		
1469	5	8	69	贴花2·69	19903		
1470	5	9	0	默认	19790		
1471	5	9	1	贴花3·1	19925		
1472	5	9	2	贴花3·2	19926		
1473	5	9	3	贴花3·3	19911		
1474	5	9	4	贴花3·4	19912		
1475	5	9	5	贴花3·5	19913		
1476	5	9	6	贴花3·6	19892		
1477	5	9	7	贴花3·7	19893		
1478	5	9	8	贴花3·8	19894		
1479	5	9	9	贴花3·9	19895		
1480	5	9	10	贴花3·10	19896		
1481	5	9	11	贴花3·11	19897		
1482	5	9	12	贴花3·12	19883		
1483	5	9	13	贴花3·13	19881		
1484	5	9	14	贴花3·14	19882		
1485	5	9	15	贴花3·15	19887		
1486	5	9	16	贴花3·16	19885		
1487	5	9	17	贴花3·17	19877		
1488	5	9	18	贴花3·18	19862		
1489	5	9	19	贴花3·19	19878		
1490	5	9	20	贴花3·20	19876		
1491	5	9	21	贴花3·21	19875		
1492	5	9	22	贴花3·22	19861		
1493	5	9	23	贴花3·23	19872		
1494	5	9	24	贴花3·24	19873		
1495	5	9	25	贴花3·25	19874		
1496	5	9	26	贴花3·26	19867		
1497	5	9	27	贴花3·27	19868		
1498	5	9	28	贴花3·28	19869		
1499	5	9	29	贴花3·29	19871		
1500	5	9	30	贴花3·30	19863		
1501	5	9	31	贴花3·31	19864		
1502	5	9	32	贴花3·32	19865		
1503	5	9	33	贴花3·33	19879		
1504	5	9	34	贴花3·34	19914		
1505	5	9	35	贴花3·35	19915		
1506	5	9	36	贴花3·36	19916		
1507	5	9	37	贴花3·37	19919		
1508	5	9	38	贴花3·38	19920		
1509	5	9	39	贴花3·39	19923		
1510	5	9	40	贴花3·40	19900		
1511	5	9	41	贴花3·41	19902		
1512	5	9	42	贴花3·42	19904		
1513	5	9	43	贴花3·43	19907		
1514	5	9	44	贴花3·44	19898		
1515	5	9	45	贴花3·45	19896		
1516	5	9	46	贴花3·46	19896		
1517	5	9	47	贴花3·47	19884		
1518	5	9	48	贴花3·48	19884		
1519	5	9	49	贴花3·49	19886		
1520	5	9	50	贴花3·50	19886		
1521	5	9	51	贴花3·51	19888		
1522	5	9	52	贴花3·52	19888		
1523	5	9	53	贴花3·53	19891		
1524	5	9	54	贴花3·54	19891		
1525	5	9	55	贴花3·55	19891		
1526	5	9	56	贴花3·56	19889		
1527	5	9	57	贴花3·57	19889		
1528	5	9	58	贴花3·58	19889		
1529	5	9	59	贴花3·59	19890		
1530	5	9	60	贴花3·60	19890		
1531	5	9	61	贴花3·61	19890		
1532	5	9	62	贴花3·62	19899		
1533	5	9	63	贴花3·63	19899		
1534	5	9	64	贴花3·64	19901		
1535	5	9	65	贴花3·65	19901		
1536	5	9	66	贴花3·66	19901		
1537	5	9	67	贴花3·67	19903		
1538	5	9	68	贴花3·68	19903		
1539	5	9	69	贴花3·69	19903		
1540	5	10	0	默认	19790		
1541	5	10	1	唇彩·1	20490		
1542	5	10	2	唇彩·2	20491		
1543	5	10	3	唇彩·3	20492		
1544	5	10	4	唇彩·4	20493		
1545	5	10	5	唇彩·5	20494		
1546	5	10	6	唇彩·6	20495		
1547	5	10	7	唇彩·7	20496		
1548	5	10	8	唇彩·8	20497		
1549	5	10	9	唇彩·9	20498		
1550	5	10	10	唇彩·10	20499		
1551	5	10	11	唇彩·11	20500		
1552	5	10	12	唇彩·12	20501		
1553	5	10	13	唇彩·13	20502		
1554	5	10	14	唇彩·14	20503		
1555	5	10	15	唇彩·15	20504		
1556	5	10	16	唇彩·16	20505		
1557	5	10	17	唇彩·17	20506		
1558	5	10	18	唇彩·18	20507		
1559	5	10	19	唇彩·19	20508		
1560	5	10	20	唇彩·20	20509		
1561	5	11	0	默认	19790		
1562	5	11	1	闪点·1	19934		
1563	5	11	2	闪点·2	19935		
1564	5	11	3	闪点·3	19936		
1565	5	11	4	闪点·4	19937		
1566	5	11	5	闪点·5	19938		
1567	5	11	6	闪点·6	19939		
1568	5	11	7	闪点·7	19940		
1569	5	11	8	闪点·8	19941		
1570	5	11	9	闪点·9	19942		
1571	5	11	10	闪点·10	19943		
1572	5	11	11	闪点·11	19944		
1573	5	11	12	闪点·12	19945		
1574	5	11	13	闪点·13	19946		
1575	5	11	14	闪点·14	19947		
1576	5	12	0	默认	19790		
1577	5	12	1	叠涂·1	20542		
1578	5	12	2	叠涂·2	20543		
1579	5	12	3	叠涂·3	20544		
1580	5	12	4	叠涂·4	20545		
1581	5	12	5	叠涂·5	20546		
1582	5	12	6	叠涂·6	20547		
1583	5	12	7	叠涂·7	20548		
1584	5	12	8	叠涂·8	20549		
1585	5	12	9	叠涂·9	20550		
1586	5	12	10	叠涂·10	20551		
1587	5	12	11	叠涂·11	20552		
1588	5	12	12	叠涂·12	20553		
1589	5	12	13	叠涂·13	20554		
1590	5	12	14	叠涂·14	20555		
1591	5	12	15	叠涂·15	20556		
1592	5	12	16	叠涂·16	20557		
1593	5	12	17	叠涂·17	20558		
1594	5	12	18	叠涂·18	20559		
1595	5	12	19	叠涂·19	20560		
1596	5	12	20	叠涂·20	20561		
1597	5	13	0	默认	19790		
1598	5	13	1	偏光·1	20528		
1599	5	13	2	偏光·2	20529		
1600	5	13	3	偏光·3	20530		
1601	5	13	4	偏光·4	20531		
1602	5	13	5	偏光·5	20532		
1603	5	13	6	偏光·6	20533		
1604	5	13	7	偏光·7	20534		
1605	5	13	8	偏光·8	20535		
1606	5	13	9	偏光·9	20536		
1607	5	13	10	偏光·10	20537		
1608	5	14	1	默认	20580	197;114;109;255	
1609	5	14	2	唇形·1	20580	197;114;109;255	
1610	5	14	3	唇形·2	20581	197;114;109;255	
1611	5	14	4	唇形·3	20582	197;114;109;255	
1612	5	14	5	唇形·4	20583	197;114;109;255	
1613	5	14	6	唇形·5	20584	197;114;109;255	
1614	5	14	7	唇形·6	20585	197;114;109;255	
1615	5	14	8	唇形·7	20586	197;114;109;255	
1616	5	14	9	唇形·8	20587	197;114;109;255	
1617	5	14	10	唇形·9	20588	197;114;109;255	
1618	5	14	11	唇形·10	20589	197;114;109;255	
1619	5	14	12	唇形·11	20590	197;114;109;255	
1620	5	14	13	唇形·12	20591	197;114;109;255	
1621	5	14	14	唇形·13	20592	197;114;109;255	
1622	5	14	15	唇形·14	20593	197;114;109;255	
1623	5	14	16	唇形·15	20594	197;114;109;255	
1624	5	14	17	唇形·16	20595	197;114;109;255	
1625	5	14	18	唇形·17	20596	197;114;109;255	
1626	5	15	0	默认	19790		
1627	5	15	1	眼影·底·1	20671		
1628	5	15	2	眼影·底·2	20672		
1629	5	15	3	眼影·底·3	20673		
1630	5	15	4	眼影·底·4	20674		
1631	5	15	5	眼影·底·5	20675		
1632	5	15	6	眼影·底·6	20676		
1633	5	15	7	眼影·底·7	20677		
1634	5	15	8	眼影·底·8	20678		
1635	5	15	9	眼影·底·9	20679		
1636	5	15	10	眼影·底·10	20680		
1637	5	16	0	默认	19790		
1638	5	16	1	眼影·叠·1	20697		
1639	5	16	2	眼影·叠·2	20698		
1640	5	16	3	眼影·叠·3	20699		
1641	5	16	4	眼影·叠·4	20700		
1642	5	16	5	眼影·叠·5	20701		
1643	5	16	6	眼影·叠·6	20702		
1644	5	16	7	眼影·叠·7	20703		
1645	5	16	8	眼影·叠·8	20704		
1646	5	16	9	眼影·叠·9	20705		
1647	5	16	10	眼影·叠·10	20706		
1648	5	17	0	默认	19790		
1649	5	17	1	眼影·晕·1	20723		
1650	5	17	2	眼影·晕·2	20724		
1651	5	17	3	眼影·晕·3	20725		
1652	5	17	4	眼影·晕·4	20726		
1653	5	17	5	眼影·晕·5	20727		
1654	5	17	6	眼影·晕·6	20728		
1655	5	17	7	眼影·晕·7	20729		
1656	5	17	8	眼影·晕·8	20730		
1657	5	17	9	眼影·晕·9	20731		
1658	5	17	10	眼影·晕·10	20732		
1659	5	18	0	默认	19790		
1660	5	18	1	眼线·1	20749		
1661	5	18	2	眼线·2	20750		
1662	5	18	3	眼线·3	20751		
1663	5	18	4	眼线·4	20752		
1664	5	18	5	眼线·5	20753		
1665	5	18	6	眼线·6	20754		
1666	5	18	7	眼线·7	20755		
1667	5	18	8	眼线·8	20756		
1668	5	18	9	眼线·9	20757		
1669	5	18	10	眼线·10	20758		
1670	5	19	0	默认	19790		
1671	5	19	1	闪点·底·1	19948		
1672	5	19	2	闪点·底·2	19949		
1673	5	19	3	闪点·底·3	19950		
1674	5	19	4	闪点·底·4	19951		
1675	5	19	5	闪点·底·5	19952		
1676	5	19	6	闪点·底·6	19953		
1677	5	19	7	闪点·底·7	19954		
1678	5	20	0	默认	19790		
1679	5	20	1	闪点·叠·1	19948		
1680	5	20	2	闪点·叠·2	19949		
1681	5	20	3	闪点·叠·3	19950		
1682	5	20	4	闪点·叠·4	19951		
1683	5	20	5	闪点·叠·5	19952		
1684	5	20	6	闪点·叠·6	19953		
1685	5	20	7	闪点·叠·7	19954		
1686	5	21	0	默认	19790		
1687	5	21	1	闪点·晕·1	19948		
1688	5	21	2	闪点·晕·2	19949		
1689	5	21	3	闪点·晕·3	19950		
1690	5	21	4	闪点·晕·4	19951		
1691	5	21	5	闪点·晕·5	19952		
1692	5	21	6	闪点·晕·6	19953		
1693	5	21	7	闪点·晕·7	19954		
1694	5	22	0	默认	19790		
1695	5	22	1	闪点·眼线·1	19948		
1696	5	22	2	闪点·眼线·2	19949		
1697	5	22	3	闪点·眼线·3	19950		
1698	5	22	4	闪点·眼线·4	19951		
1699	5	22	5	闪点·眼线·5	19952		
1700	5	22	6	闪点·眼线·6	19953		
1701	5	22	7	闪点·眼线·7	19954		
1702	5	23	0	默认	19793		
1703	5	23	1	眼睫毛·1	19793		
1704	5	23	2	眼睫毛·2	19792		
1705	5	23	3	眼睫毛·3	19795		
1706	5	23	4	眼睫毛·4	19794		
1707	5	23	5	眼睫毛·5	19797		
1708	5	23	6	眼睫毛·6	19796		
1709	5	23	7	眼睫毛·7	19799		
1710	5	23	8	眼睫毛·8	19798		
1711	5	23	9	眼睫毛·9	19801		
1712	5	23	10	眼睫毛·10	19800		
1713	5	23	11	眼睫毛·11	19803		
1714	5	23	12	眼睫毛·12	19802		
1715	5	24	0	默认	20003		
1716	5	24	1	左眼白·1	20003		
1717	5	24	2	左眼白·2	20004		
1718	5	24	3	左眼白·3	20005		
1719	5	24	4	左眼白·4	20006		
1720	5	24	5	左眼白·5	20007		
1721	5	24	6	左眼白·6	20008		
1722	5	24	7	左眼白·7	20009		
1723	5	24	8	左眼白·8	20010		
1724	5	24	9	左眼白·9	20011		
1725	5	25	0	默认	20003		
1726	5	25	1	右眼白·1	20003		
1727	5	25	2	右眼白·2	20004		
1728	5	25	3	右眼白·3	20005		
1729	5	25	4	右眼白·4	20006		
1730	5	25	5	右眼白·5	20007		
1731	5	25	6	右眼白·6	20008		
1732	5	25	7	右眼白·7	20009		
1733	5	25	8	右眼白·8	20010		
1734	5	25	9	右眼白·9	20011		
1735	5	26	0	默认	20947		
1736	5	26	1	阴影·1	19992	220;181;164;255	
1737	5	26	2	阴影·2	19993	220;181;164;255	
1738	5	26	3	阴影·3	19994	220;181;164;255	
1739	5	26	4	阴影·4	19995	220;181;164;255	
1740	5	26	5	阴影·5	19996	220;181;164;255	
1741	5	26	6	阴影·6	19997	220;181;164;255	
1742	5	26	7	阴影·7	19998	220;181;164;255	
1743	5	26	8	阴影·8	19999	220;181;164;255	
1744	5	26	9	阴影·9	20000	220;181;164;255	
1745	5	26	10	阴影·10	20001	220;181;164;255	
1746	5	27	0	默认	21036		
1747	5	27	1	卧蚕·1	21037		
1748	5	27	2	卧蚕·2	21038		
1749	5	27	3	卧蚕·3	21039		
1750	5	27	4	卧蚕·4	21040		
1751	5	27	5	卧蚕·5	21041		
1752	5	27	6	卧蚕·6	21042		
1753	5	27	7	卧蚕·7	21043		
1754	5	27	8	卧蚕·8	21044		
1755	5	27	9	卧蚕·9	21045		
1756	5	27	10	卧蚕·10	21046		
1757	5	27	11	卧蚕·11	21047		
1758	5	27	12	卧蚕·12	21048		
1759	5	27	13	卧蚕·13	21049		
1760	5	27	14	卧蚕·14	21050		
1761	5	27	15	卧蚕·15	21051		
1762	5	27	16	卧蚕·16	21052		
1763	5	28	1	默认	20776	255;255;255;255	
1764	5	28	2	双眼皮·1	20776		
1765	5	28	3	双眼皮·2	20777		
1766	5	28	4	双眼皮·3	20778		
1767	5	28	5	双眼皮·4	20779		
1768	5	28	6	双眼皮·5	20780		
1769	5	28	7	双眼皮·6	20781		
1770	5	28	8	双眼皮·7	20782		
1771	5	28	9	双眼皮·8	20783		
1772	5	28	10	双眼皮·9	20784		
1773	5	28	11	双眼皮·10	20785		
1774	5	28	12	双眼皮·11	20786		
1775	5	28	13	双眼皮·12	20787		
1776	5	28	14	双眼皮·13	20788		
1777	5	28	15	双眼皮·14	20789		
1778	5	28	16	双眼皮·15	20790		
1779	5	28	17	双眼皮·16	20791		
1780	5	28	18	双眼皮·17	20792		
1781	5	28	19	双眼皮·18	20793		
1782	5	28	20	双眼皮·19	20794		
1783	6	0	1	默认	20953	216;188;179;255	
1784	6	0	2	面部皮肤·2	20954	216;188;179;255	
1785	6	0	3	面部皮肤·3	20955	216;188;179;255	
1786	6	0	4	面部皮肤·4	20956	216;188;179;255	
1787	6	0	5	面部皮肤·5	20957	216;188;179;255	
1788	6	1	1	默认	19673	134;116;109;255	
1789	6	1	2	左虹膜·1	19673	134;116;109;255	
1790	6	1	3	左虹膜·2	19674	67;43;53;255	
1791	6	1	4	左虹膜·3	19675	174;163;166;255	
1792	6	1	5	左虹膜·4	19676	178;184;178;255	
1793	6	1	6	左虹膜·5	19677	90;39;17;255	
1794	6	1	7	左虹膜·6	19678	161;162;160;255	
1795	6	1	8	左虹膜·7	19679	150;108;70;255	
1796	6	1	9	左虹膜·8	19680	161;162;160;255	
1797	6	1	10	左虹膜·9	19681	155;148;151;255	
1798	6	1	11	左虹膜·10	19682	112;110;106;255	
1799	6	1	12	左虹膜·11	19683	112;110;106;255	
1800	6	1	13	左虹膜·12	19684	112;110;106;255	
1801	6	1	14	左虹膜·13	19685	95;87;83;255	
1802	6	1	15	左虹膜·14	19686	150;108;70;255	
1803	6	1	16	左虹膜·15	19687	150;108;70;255	
1804	6	1	17	左虹膜·16	19688	23;134;159;255	
1805	6	1	18	左虹膜·17	19689	148;71;87;255	
1806	6	1	19	左虹膜·18	19690	173;116;173;255	
1807	6	1	20	左虹膜·19	19691	166;161;144;255	
1808	6	1	21	左虹膜·20	19692	46;156;156;255	
1809	6	1	22	左虹膜·21	19693	101;173;178;255	
1810	6	1	23	左虹膜·22	19694	94;115;81;255	
1811	6	1	24	左虹膜·23	19695	77;134;124;255	
1812	6	1	25	左虹膜·24	19696	67;12;41;255	
1813	6	1	26	左虹膜·25	19697	139;108;141;255	
1814	6	2	1	默认	19673	134;116;109;255	
1815	6	2	2	右虹膜·1	19673	134;116;109;255	
1816	6	2	3	右虹膜·2	19674	67;43;53;255	
1817	6	2	4	右虹膜·3	19675	174;163;166;255	
1818	6	2	5	右虹膜·4	19676	178;184;178;255	
1819	6	2	6	右虹膜·5	19677	90;39;17;255	
1820	6	2	7	右虹膜·6	19678	161;162;160;255	
1821	6	2	8	右虹膜·7	19679	150;108;70;255	
1822	6	2	9	右虹膜·8	19680	161;162;160;255	
1823	6	2	10	右虹膜·9	19681	155;148;151;255	
1824	6	2	11	右虹膜·10	19682	112;110;106;255	
1825	6	2	12	右虹膜·11	19683	112;110;106;255	
1826	6	2	13	右虹膜·12	19684	112;110;106;255	
1827	6	2	14	右虹膜·13	19685	95;87;83;255	
1828	6	2	15	右虹膜·14	19686	150;108;70;255	
1829	6	2	16	右虹膜·15	19687	150;108;70;255	
1830	6	2	17	右虹膜·16	19688	23;134;159;255	
1831	6	2	18	右虹膜·17	19689	148;71;87;255	
1832	6	2	19	右虹膜·18	19690	173;116;173;255	
1833	6	2	20	右虹膜·19	19691	166;161;144;255	
1834	6	2	21	右虹膜·20	19692	46;156;156;255	
1835	6	2	22	右虹膜·21	19693	101;173;178;255	
1836	6	2	23	右虹膜·22	19694	94;115;81;255	
1837	6	2	24	右虹膜·23	19695	77;134;124;255	
1838	6	2	25	右虹膜·24	19696	67;12;41;255	
1839	6	2	26	右虹膜·25	19697	139;108;141;255	
1840	6	3	1	默认	19704	140;100;88;255	
1841	6	3	2	眉毛·1	19704	140;100;88;255	
1842	6	3	3	眉毛·2	19705	140;100;88;255	
1843	6	3	4	眉毛·3	19706	140;100;88;255	
1844	6	3	5	眉毛·4	19707	140;100;88;255	
1845	6	3	6	眉毛·5	19708	140;100;88;255	
1846	6	3	7	眉毛·6	19709	140;100;88;255	
1847	6	3	8	眉毛·7	19710	140;100;88;255	
1848	6	3	9	眉毛·8	19711	140;100;88;255	
1849	6	3	10	眉毛·9	19712	140;100;88;255	
1850	6	3	11	眉毛·10	19713	140;100;88;255	
1851	6	3	12	眉毛·11	19714	140;100;88;255	
1852	6	3	13	眉毛·12	19715	140;100;88;255	
1853	6	3	14	眉毛·13	19716	140;100;88;255	
1854	6	3	15	眉毛·14	19717	140;100;88;255	
1855	6	3	16	眉毛·15	19718	140;100;88;255	
1856	6	3	17	眉毛·16	19719	140;100;88;255	
1857	6	3	18	眉毛·17	19720	140;100;88;255	
1858	6	3	19	眉毛·18	19721	140;100;88;255	
1859	6	3	20	眉毛·19	19722	140;100;88;255	
1860	6	3	21	眉毛·20	19723	140;100;88;255	
1861	6	3	22	眉毛·21	19724	140;100;88;255	
1862	6	3	23	眉毛·22	19725	140;100;88;255	
1863	6	3	24	眉毛·23	19726	140;100;88;255	
1864	6	3	25	眉毛·24	19727	140;100;88;255	
1865	6	3	26	眉毛·25	19728	140;100;88;255	
1866	6	3	27	眉毛·26	19729	140;100;88;255	
1867	6	3	28	眉毛·27	19730	140;100;88;255	
1868	6	3	29	眉毛·28	19731	140;100;88;255	
1869	6	3	30	眉毛·29	19732	140;100;88;255	
1870	6	3	31	眉毛·30	19733	140;100;88;255	
1871	6	3	32	眉毛·31	19734	140;100;88;255	
1872	6	3	33	眉毛·32	19735	140;100;88;255	
1873	6	3	34	眉毛·33	19736	140;100;88;255	
1874	6	3	35	眉毛·34	19737	140;100;88;255	
1875	6	3	36	眉毛·35	19738	140;100;88;255	
1876	6	3	37	眉毛·36	19739	140;100;88;255	
1877	6	3	38	眉毛·37	19740	140;100;88;255	
1878	6	3	39	眉毛·38	19741	140;100;88;255	
1879	6	3	40	眉毛·39	19742	140;100;88;255	
1880	6	4	0	默认	19790		
1881	6	4	1	腮红·1	19975	230;157;152;255	
1882	6	4	2	腮红·2	19976	230;157;152;255	
1883	6	4	3	腮红·3	19977	230;157;152;255	
1884	6	4	4	腮红·4	19978	230;157;152;255	
1885	6	4	5	腮红·5	19979	230;157;152;255	
1886	6	4	6	腮红·6	19980	230;157;152;255	
1887	6	4	7	腮红·7	19981	230;157;152;255	
1888	6	4	8	腮红·8	19982	230;157;152;255	
1889	6	4	9	腮红·9	19983	230;157;152;255	
1890	6	4	10	腮红·10	19984	230;157;152;255	
1891	6	4	11	腮红·11	19985	230;157;152;255	
1892	6	4	12	腮红·12	19986	230;157;152;255	
1893	6	4	13	腮红·13	19987	230;157;152;255	
1894	6	4	14	腮红·14	19988	230;157;152;255	
1895	6	4	15	腮红·15	19989	230;157;152;255	
1896	6	4	16	腮红·16	19990	230;157;152;255	
1897	6	4	17	腮红·17	19991	230;157;152;255	
1898	6	5	0	默认	19790		
1899	6	6	0	默认	20958		
1900	6	6	1	眼神光·1	19955		
1901	6	6	2	眼神光·2	19956		
1902	6	6	3	眼神光·3	19957		
1903	6	6	4	眼神光·4	19958		
1904	6	6	5	眼神光·5	19959		
1905	6	6	6	眼神光·6	19960		
1906	6	6	7	眼神光·7	19961		
1907	6	6	8	眼神光·8	19962		
1908	6	6	9	眼神光·9	19963		
1909	6	6	10	眼神光·10	19964		
1910	6	6	11	眼神光·11	19965		
1911	6	6	12	眼神光·12	19966		
1912	6	6	13	眼神光·13	19967		
1913	6	6	14	眼神光·14	19968		
1914	6	6	15	眼神光·15	19969		
1915	6	6	16	眼神光·16	19970		
1916	6	6	17	眼神光·17	19971		
1917	6	6	18	眼神光·18	19972		
1918	6	6	19	眼神光·19	19973		
